201117_0859,1,globals,Period,NumPeriods,RepeatTreatment,PracticePeriods,R1WT,R2WT,R3WT,RoundsFor1,RoundsFor2,RoundsFor3,num_subjects,r,r2,r3,r4,r5,Value,i,AuctionStop,AuctionNoStop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,1,globals,1,30,0,14,15,1,1,4,4,4,8,0.021464434,0.723757157,0.985106356,0.002990955,0.405792568,80,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,2,contracts,Period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,2,logfile,Period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,2,globals,Period,NumPeriods,RepeatTreatment,PracticePeriods,R1WT,R2WT,R3WT,RoundsFor1,RoundsFor2,RoundsFor3,num_subjects,r,r2,r3,r4,r5,Value,i,AuctionStop,AuctionNoStop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,2,globals,26,30,0,14,15,1,1,4,4,4,8,0.832514909,0.32028817,0.204609549,0.040833289,0.062710808,80,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,2,subjects,Period,Subject,Group,Profit,TotalProfit,Participate,Type,rand,rank,Map,partner,Player,TimeContinueExplainExperimentOK,TimeContinueExplainExperimentInDepthOK,TimeContinueExplainZonesOK,Value,Loss,EZ1,TimeSubmitPracticeSingleZoneOK,pEZ1,PrWin1Z,Win1Z,pWin1Z,PO,TimeContinuePracticeSingleZoneWithInfoOK,PracProb1,TimeSubmitPracticeSingleZoneProbCalcOK,TimeContinueExplainDistrictsOK,TimeContinueExplainWinningCombinationsOK,ED1,TimeSubmitPractice1DistrictNoAdvOK,pED1,PrWin1D,Win1D,pWin1D,TimeContinuePractice1DistrictNoAdvWithInfoOK,PracProb2,TimeSubmitPractice1DistrictNoAdvProbCalcOK,TimeSubmitPractice1DistrictAdvBOK,PrWin1Da,PrWin1Db,TimeContinuePractice1DistrictAdvBWithInfoOK,TimeSubmitPractice1DistrictAdvAProbCalcAOK,PracProb3,TimeSubmitPractice1DistrictAdvBProbCalcEqualEffortOK,TimeSubmitPractice1DistrictAdvAAProbCalcAAWinOK,TimeSubmitPractice1DistrictAdvBBBProbCalcBBBOK,TimeContinueExplainRegionsOK,AnswerRegionQ,TimeContinuePractice1RegionOK,TimeContinueExplainMapsOK,TimeContinueExplainStage1OK,EDG5,ELG5,EW5,EDG4,ELG4,EW4,EDG3,ELG3,EW3,EDG2,ELG2,EW2,EDG1,ELG1,EW1,TimeSubmitStage1WithTimeOK,pEDG5,pELG5,pEW5,pEDG4,pELG4,pEW4,pEDG3,pELG3,pEW3,pEDG2,pELG2,pEW2,pEDG1,pELG1,pEW1,PrWin1a,PrWin1b,PrWin1,PrWin2a,PrWin2b,PrWin2,PrWin3a,PrWin3b,PrWin3,PrWin4a,PrWin4,PrWin5a,PrWin5b,PrWin5,Win1,Win2,Win3,Win4,Win5,pWin1,pWin2,pWin3,pWin4,pWin5,h,r_round,pr_round,Win_practice,TE1,TE2,TE3,TE4,TE5,PO1,PO2,PO3,PO4,PO5,PWDG1,PWLG1,PWW1,PWDG2,PWLG2,PWW2,PWDG3,PWLG3,PWW3,PWDG4,PWLG4,PWw4,PWDG5,PWLG5,PWW5,PWW4,TimeNextRoundStage1WithTimeWithInfoUpdateOK,TimeSubmitStage1OK,TimeNextRoundStage1WithInfoUpdateOK,TimeContinueExplainStage2OK,TimeSubmitStage2WithTimeAllPickOK,pMap,k,Comp_Map,pComp_Map,Win_Stage_2,TimeNextRoundStage2WithTimeAllPickWithInfoUpdateOK,TimeSubmitStage2AllPickOK,TimeNextRoundStage2AllPickWithInfoUpdateOK,TimeContinueExplainVeilOfIgnoranceOK,TimeSubmitStage3WithTimeBothPickAMapOK,t,LType,pLType,TimeSubmitStage3WithTimeAllEffortsOK,Win_Stage_4,TimeNextRoundStage3WithTimeOutcomeWithInfoUpdateOK,TimeSubmitStage3BothPickAMapOK,TimeSubmitStage3AllEffortsOK,TimeNextRoundStage3OutcomeWithInfoUpdateOK,TimeFinishedStage4EndOfComputerizedProcessOK,LeaveStage,,,,,,,,,,,,,,,,
201117_0859,2,subjects,26,1,3,0,0,0,1,0.316863887,3,5,5,A,0,0,0,80,0,0,0,0,0.5,0,-1,0,0,0,0,0,0,0,0,0,0.25,0,-1,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,50,20,5,20,5,5,5,5,20,5,20,20,20,20,5,0,0,0,80,20,20,20,0,0,40,0,0,40,0,0,0,1,1,1,0.333333333,0.333333333,0.333333333,0.259259259,0.259259259,0.259259259,0.2,0.2,0.114186851,0.003460208,0.003460208,1,0,0,0,0,0,1,1,1,1,0.381220005,2,3,1,45,45,30,30,75,35,-45,-30,-30,-75,1,0,1,1,0,0.333333333,1,0,0.259259259,0.5,0.2,0.2,1,0,0.003460208,0.5,0,0,0,0,0,5,0.856648217,5,5,1,0,0,0,0,0,0.965952422,B,A,0,0,0,-1,97,42,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,26,2,1,0,0,0,1,0.227607798,1,2,8,A,0,0,0,80,0,0,0,0,0.5,0,-1,0,0,0,0,0,0,0,0,0,0.25,0,-1,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,25,20,0,0,40,0,0,60,0,0,0,0,0,0,20,10,10,10,0,0,30,0,0,30,0,0,30,0,0,0,0.666666667,0.666666667,0.666666667,0.606413994,0.606413994,0.606413994,0.761904762,0.761904762,0.75,0.25,0.75,0,1,1,1,1,-1,-1,-1,-1,-1,0.953068094,5,2,1,0,60,40,65,20,0,20,40,15,60,0,1,0,0,1,0.666666667,0,1,0.606413994,0.666666667,0.714285714,0.666666667,0,1,0.75,0.5,0,0,0,0,0,2,0.815658195,2,-1,1,0,0,0,0,0,0.419219115,A,A,0,1,0,12,95,26,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,26,3,4,0,0,0,1,0.356173948,4,3,6,A,0,0,0,80,0,0,0,0,0.5,0,-1,0,0,0,0,0,0,0,0,0,0.25,0,-1,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,35,15,15,15,0,0,30,0,0,25,0,0,25,0,0,0,25,20,15,5,0,0,45,0,0,55,0,0,65,0.077160494,0.478395062,0.478395062,0.3125,0.3125,0.3125,0.352,0.352,0.352,0.589285714,0.589285714,0.826388889,0.340277778,0.340277778,1,0,0,0,0,0,1,1,1,1,0.056428144,1,4,0,25,25,30,45,35,55,-25,-30,-45,-35,1,0,0.478395062,1,0,0.3125,1,0,0.352,0.428571429,0.5,0.75,1,0,0.340277778,0.5,0,0,0,0,0,4,0.823060967,3,3,1,0,0,0,0,0,0.808535517,B,B,0,0,0,12,68,30,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,26,4,2,0,0,0,1,0.291797188,2,2,7,A,0,0,0,80,0,0,0,0,0.5,0,-1,0,0,0,0,0,0,0,0,0,0.25,0,-1,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,40,0,0,50,0,0,40,0,0,50,0,0,0,26,11,11,11,0,0,30,0,0,30,0,0,26,0.432825485,0.882963989,0.432825485,0.571428571,0.571428571,0.571428571,0.68359375,0.68359375,0.68359375,0,0,0.844811754,0.367309458,0.844811754,0,1,1,0,1,-1,-1,-1,-1,-1,0.561353044,3,4,1,50,40,50,40,40,-50,40,30,-40,40,0,1,0.432825485,0,1,0.571428571,0,1,0.68359375,0,0,0.784313725,0,1,0.844811754,0.5,0,0,0,0,0,2,0.485210776,2,-1,1,0,0,0,0,0,0.298298834,A,A,0,1,0,4,81,41,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,26,5,3,0,0,0,2,0.741382332,7,5,1,B,0,0,0,80,0,0,0,0,0.5,1,0,80,0,0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,20,20,0,0,40,0,0,40,0,0,0,0,50,20,5,20,5,5,5,5,20,5,20,20,20,20,5,0,0,0,0.666666667,0.666666667,0.666666667,0.740740741,0.740740741,0.740740741,0.8,0.8,0.996539792,0.885813149,0.996539792,0,1,1,1,1,1,0,0,0,0,0.660609071,2,2,0,0,40,40,60,80,0,40,40,20,0,0,1,0,0,1,0.666666667,0,1,0.740740741,0.5,0.8,0.8,0,1,0.996539792,0.5,0,0,0,0,0,5,0.508503553,5,5,0,0,0,0,0,0,0.431098756,A,B,0,1,0,13,88,19,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,26,6,4,0,0,0,2,0.963165125,8,4,3,B,0,0,0,80,0,0,0,0,0.5,1,0,80,0,0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,15,5,0,0,45,0,0,55,0,0,65,0,0,0,35,15,15,15,0,0,30,0,0,25,0,0,25,0.521604938,0.922839506,0.521604938,0.6875,0.6875,0.6875,0.648,0.648,0.648,0.410714286,0.410714286,0.659722222,0.173611111,0.659722222,0,1,1,1,1,1,0,0,0,0,0.502554009,1,1,1,65,55,45,40,25,-65,25,35,40,55,0,1,0.521604938,0,1,0.6875,0,1,0.648,0.571428571,0.5,0.25,0,1,0.659722222,0.5,0,0,0,0,0,3,0.616169938,3,3,0,0,0,0,0,0,0.217064384,A,B,0,1,0,11,75,30,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,26,7,2,0,0,0,2,0.67868949,6,2,4,B,0,0,0,80,0,0,0,0,0.5,1,0,80,0,0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,26,11,11,11,0,0,30,0,0,30,0,0,26,0,0,0,40,0,0,40,0,0,50,0,0,40,0,0,50,0.117036011,0.567174515,0.567174515,0.428571429,0.428571429,0.428571429,0.31640625,0.31640625,0.31640625,1,1,0.632690542,0.155188246,0.155188246,1,0,0,1,0,0,1,1,0,1,0.343603182,3,3,0,26,30,30,33,26,54,-30,-30,47,-26,1,0,0.567174515,1,0,0.428571429,1,0,0.31640625,1,1,0.215686275,1,0,0.155188246,0.5,0,0,0,0,0,2,0.646601305,2,2,0,0,0,0,0,0,0.109392184,B,A,0,0,0,-14,69,11,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,26,8,1,0,0,0,2,0.523971817,5,2,2,B,0,0,0,80,0,0,0,0,0.5,1,0,80,0,0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,10,10,0,0,30,0,0,30,0,0,30,0,0,0,20,20,25,20,0,0,40,0,0,60,0,0,0,1,1,1,0.333333333,0.333333333,0.333333333,0.393586006,0.393586006,0.393586006,0.238095238,0.238095238,0.75,0.25,0.25,1,0,0,0,0,0,1,1,1,1,0.232945165,5,5,0,30,30,30,30,20,50,-30,-30,-30,-20,1,0,1,1,0,0.333333333,1,0,0.393586006,0.333333333,0.285714286,0.333333333,1,0,0.25,0.5,0,0,0,0,0,2,0.198120691,2,2,0,0,0,0,0,0,0.27575203,B,A,0,0,0,12,96,23,0,0,,,,,,,,,,,,,,,,
201117_0859,2,contracts,Period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,2,logfile,Period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,2,globals,Period,NumPeriods,RepeatTreatment,PracticePeriods,R1WT,R2WT,R3WT,RoundsFor1,RoundsFor2,RoundsFor3,num_subjects,r,r2,r3,r4,r5,Value,i,AuctionStop,AuctionNoStop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,2,globals,27,30,0,14,15,1,1,4,4,4,8,0.863488993,0.653090094,0.856025053,0.030638239,0.215461004,80,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,2,subjects,Period,Subject,Group,Profit,TotalProfit,Participate,Type,rand,rank,Map,partner,Player,TimeContinueExplainExperimentOK,TimeContinueExplainExperimentInDepthOK,TimeContinueExplainZonesOK,Value,Loss,EZ1,TimeSubmitPracticeSingleZoneOK,pEZ1,PrWin1Z,Win1Z,pWin1Z,PO,TimeContinuePracticeSingleZoneWithInfoOK,PracProb1,TimeSubmitPracticeSingleZoneProbCalcOK,TimeContinueExplainDistrictsOK,TimeContinueExplainWinningCombinationsOK,ED1,TimeSubmitPractice1DistrictNoAdvOK,pED1,PrWin1D,Win1D,pWin1D,TimeContinuePractice1DistrictNoAdvWithInfoOK,PracProb2,TimeSubmitPractice1DistrictNoAdvProbCalcOK,TimeSubmitPractice1DistrictAdvBOK,PrWin1Da,PrWin1Db,TimeContinuePractice1DistrictAdvBWithInfoOK,TimeSubmitPractice1DistrictAdvAProbCalcAOK,PracProb3,TimeSubmitPractice1DistrictAdvBProbCalcEqualEffortOK,TimeSubmitPractice1DistrictAdvAAProbCalcAAWinOK,TimeSubmitPractice1DistrictAdvBBBProbCalcBBBOK,TimeContinueExplainRegionsOK,AnswerRegionQ,TimeContinuePractice1RegionOK,TimeContinueExplainMapsOK,TimeContinueExplainStage1OK,EDG5,ELG5,EW5,EDG4,ELG4,EW4,EDG3,ELG3,EW3,EDG2,ELG2,EW2,EDG1,ELG1,EW1,TimeSubmitStage1WithTimeOK,pEDG5,pELG5,pEW5,pEDG4,pELG4,pEW4,pEDG3,pELG3,pEW3,pEDG2,pELG2,pEW2,pEDG1,pELG1,pEW1,PrWin1a,PrWin1b,PrWin1,PrWin2a,PrWin2b,PrWin2,PrWin3a,PrWin3b,PrWin3,PrWin4a,PrWin4,PrWin5a,PrWin5b,PrWin5,Win1,Win2,Win3,Win4,Win5,pWin1,pWin2,pWin3,pWin4,pWin5,h,r_round,pr_round,Win_practice,TE1,TE2,TE3,TE4,TE5,PO1,PO2,PO3,PO4,PO5,PWDG1,PWLG1,PWW1,PWDG2,PWLG2,PWW2,PWDG3,PWLG3,PWW3,PWDG4,PWLG4,PWw4,PWDG5,PWLG5,PWW5,PWW4,TimeNextRoundStage1WithTimeWithInfoUpdateOK,TimeSubmitStage1OK,TimeNextRoundStage1WithInfoUpdateOK,TimeContinueExplainStage2OK,TimeSubmitStage2WithTimeAllPickOK,pMap,k,Comp_Map,pComp_Map,Win_Stage_2,TimeNextRoundStage2WithTimeAllPickWithInfoUpdateOK,TimeSubmitStage2AllPickOK,TimeNextRoundStage2AllPickWithInfoUpdateOK,TimeContinueExplainVeilOfIgnoranceOK,TimeSubmitStage3WithTimeBothPickAMapOK,t,LType,pLType,TimeSubmitStage3WithTimeAllEffortsOK,Win_Stage_4,TimeNextRoundStage3WithTimeOutcomeWithInfoUpdateOK,TimeSubmitStage3BothPickAMapOK,TimeSubmitStage3AllEffortsOK,TimeNextRoundStage3OutcomeWithInfoUpdateOK,TimeFinishedStage4EndOfComputerizedProcessOK,LeaveStage,,,,,,,,,,,,,,,,
201117_0859,2,subjects,27,1,3,0,0,0,1,0.106533904,3,1,6,A,0,0,0,80,0,0,0,0,0.5,0,-1,0,0,0,0,0,0,0,0,0,0.25,0,-1,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,20,25,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,25,15,15,15,0,0,40,0,0,55,0,0,65,0.055363322,0.415224913,0.415224913,0.266666667,0.266666667,0.266666667,0.259259259,0.259259259,0.259259259,0.606413994,0.606413994,0.691358025,0.197530864,0.197530864,1,0,1,0,0,0,1,0,1,1,0.249840093,2,1,0,60,60,60,60,65,20,-60,20,-60,-65,1,0,0.415224913,1,0,0.266666667,1,0,0.259259259,0.571428571,0.571428571,0.571428571,1,0,0.197530864,0.5,0,0,0,0,0,4,0.59025246,4,4,1,0,0,0,0,0,0.732679111,B,A,0,0,0,12,71,24,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,27,2,1,0,0,0,1,0.04598439,1,5,8,A,0,0,0,80,0,0,0,0,0.5,0,-1,0,0,0,0,0,0,0,0,0,0.25,0,-1,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,25,20,0,0,50,0,0,60,0,0,20,0,0,0,30,10,10,10,0,0,30,0,0,30,0,0,10,0.444444444,0.888888889,0.888888889,0.666666667,0.666666667,0.666666667,0.68359375,0.68359375,0.68359375,0.733333333,0.733333333,0,0,0,1,1,1,0,0,0,0,0,1,1,0.062450232,1,2,0,20,60,50,60,0,60,20,30,-60,0,1,0,0.888888889,1,0,0.666666667,1,0,0.68359375,0.6,0.714285714,0.666666667,1,0,0,0.5,0,0,0,0,0,2,0.197345375,2,2,1,0,0,0,0,0,0.721862763,B,A,0,1,0,17,94,24,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,27,3,2,0,0,0,1,0.064383222,2,3,7,A,0,0,0,80,0,0,0,0,0.5,0,-1,0,0,0,0,0,0,0,0,0,0.25,0,-1,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,20,20,0,0,40,0,0,40,0,0,40,0,0,0,31,11,11,11,0,0,27,0,0,30,0,0,26,0.367309458,0.844811754,0.367309458,0.571428571,0.571428571,0.571428571,0.643696199,0.643696199,0.643696199,0.711624316,0.711624316,0.693558673,0.199298469,0.693558673,0,0,0,1,1,-1,-1,-1,-1,-1,0.170408585,1,2,0,40,40,40,60,25,-40,-40,-40,20,55,0,1,0.367309458,0,1,0.571428571,0,1,0.643696199,0.64516129,0.64516129,0.64516129,0,1,0.693558673,0.5,0,0,0,0,0,1,0.620295436,1,-1,1,0,0,0,0,0,0.054672985,A,A,0,0,0,14,76,22,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,27,4,4,0,0,0,1,0.197659569,4,2,5,A,0,0,0,80,0,0,0,0,0.5,0,-1,0,0,0,0,0,0,0,0,0,0.25,0,-1,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,50,40,0,20,0,0,50,0,0,40,0,0,30,0,0,0,80,20,20,20,0,0,40,0,0,40,0,0,0,1,1,1,0.5,0.5,0.5,0.582990398,0.582990398,0.582990398,0.333333333,0.333333333,0.621301775,0.147928994,0.147928994,1,1,1,0,0,0,0,0,1,1,0.097967547,1,2,0,30,40,50,60,50,50,40,30,-60,-50,1,0,1,1,0,0.5,1,0,0.582990398,0.666666667,0,0.5,1,0,0.147928994,0.5,0,0,0,0,0,1,0.853583201,1,1,1,0,0,0,0,0,0.683508173,B,B,0,1,0,17,69,39,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,27,5,4,0,0,0,2,0.846481963,8,1,4,B,0,0,0,80,0,0,0,0,0.5,1,0,80,0,0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,20,20,0,0,40,0,0,40,0,0,0,0,0,0,50,40,0,20,0,0,50,0,0,40,0,0,30,0,0,0,0.5,0.5,0.5,0.417009602,0.417009602,0.417009602,0.666666667,0.666666667,0.852071006,0.378698225,0.852071006,0,0,0,1,1,1,1,1,0,0,0.659506666,1,1,1,0,40,40,60,80,0,-40,-40,20,0,0,1,0,0,1,0.5,0,1,0.417009602,0.333333333,1,0.5,0,1,0.852071006,0.5,0,0,0,0,0,2,0.160800836,1,1,0,0,0,0,0,0,0.562537749,A,B,0,0,0,17,88,39,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,27,6,3,0,0,0,2,0.7268082,7,4,1,B,0,0,0,80,0,0,0,0,0.5,1,0,80,0,0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,15,15,0,0,40,0,0,55,0,0,65,0,20,25,20,20,20,20,20,20,20,20,20,20,20,20,20,0.584775087,0.944636678,0.584775087,0.733333333,0.733333333,0.733333333,0.740740741,0.740740741,0.740740741,0.393586006,0.393586006,0.802469136,0.308641975,0.802469136,0,1,0,1,1,1,0,1,0,0,0.428128311,2,2,1,65,55,40,45,25,-65,25,-40,35,55,0,1,0.584775087,0,1,0.733333333,0,1,0.740740741,0.428571429,0.428571429,0.428571429,0,1,0.802469136,0.5,0,0,0,0,0,1,0.1378235,4,4,0,0,0,0,0,0,0.017019972,A,B,0,1,0,17,86,18,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,27,7,2,0,0,0,2,0.71261439,6,1,3,B,0,0,0,80,0,0,0,0,0.5,1,0,80,0,0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,31,11,11,11,0,0,27,0,0,30,0,0,26,0,0,0,25,20,20,20,0,0,40,0,0,40,0,0,40,0.155188246,0.632690542,0.632690542,0.428571429,0.428571429,0.428571429,0.356303801,0.356303801,0.356303801,0.288375684,0.288375684,0.800701531,0.306441327,0.306441327,1,1,1,0,0,0,0,0,1,1,0.05818837,1,1,1,26,30,27,33,31,54,50,53,-33,-31,1,0,0.632690542,1,0,0.428571429,1,0,0.356303801,0.35483871,0.35483871,0.35483871,1,0,0.306441327,0.5,0,0,0,0,0,3,0.399561195,1,1,0,0,0,0,0,0,0.4250025,B,A,0,1,0,14,61,26,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,27,8,1,0,0,0,2,0.654693386,5,2,2,B,0,0,0,80,0,0,0,0,0.5,1,0,80,0,0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,10,10,0,0,30,0,0,30,0,0,10,0,0,0,0,15,25,20,0,0,50,0,0,60,0,0,20,0.111111111,0.555555556,0.111111111,0.333333333,0.333333333,0.333333333,0.31640625,0.31640625,0.31640625,0.266666667,0.266666667,1,1,1,0,0,0,1,1,1,1,1,0,0,0.962166183,1,1,1,10,30,30,30,30,-10,-30,-30,50,50,0,1,0.111111111,0,1,0.333333333,0,1,0.31640625,0.4,0.285714286,0.333333333,0,1,1,0.5,0,0,0,0,0,5,0.473522919,2,2,0,0,0,0,0,0,0.347458361,A,B,0,0,0,17,92,31,0,0,,,,,,,,,,,,,,,,
201117_0859,2,contracts,Period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,2,logfile,Period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,2,globals,Period,NumPeriods,RepeatTreatment,PracticePeriods,R1WT,R2WT,R3WT,RoundsFor1,RoundsFor2,RoundsFor3,num_subjects,r,r2,r3,r4,r5,Value,i,AuctionStop,AuctionNoStop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,2,globals,28,30,0,14,15,1,1,4,4,4,8,0.381629074,0.748580521,0.888864998,0.089554124,0.282681505,80,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
